Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
787,"Giacomello, A Iovanella, L Martino",A Small World of Bad Guys: Investigating the Behavior of Hacker Groups in Cyber-Attacks,0,2023, arxiv.org, arXiv preprint arXiv:2309.16442,https://arxiv.org/abs/2309.16442,0
786,A El Rob,A narrative review of advantageous cybersecurity frameworks and regulations in the United States healthcare system.,2,2023, search.ebscohost.com, Issues in Information Systems,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=15297314&AN=172803080&h=WKcCnov7qcJHKWLmgmTJ12u7JAVocMzm7Uk3RWNAMqIq1y%2BdK9WWIpOiOxcGvhltYlmH7YaIhgPTGHJHzNt8OQ%3D%3D&crl=c,1
785,"Rai, F Vajhee, D Shinday, V Kawtikwar",CVEdB–Common Vulnerabilities and Exploits Database,0,0, academia.edu,K Rai  F Vajhee  D Shinday,https://www.academia.edu/download/103363104/CVEdB_Common_Vulnerabilities_and_Exploits_Database.pdf,0
784,Boaky,Utilizing trust to achieve cyber resilient substations,0,2024, unbscholar.lib.unb.ca,,https://unbscholar.lib.unb.ca/items/961fef51-9fb8-47c1-b8af-bd915883a242,0
783,"Progoulakis, N Nikitakos, D Dalaklis…",Digitalization and cyber physical security aspects in maritime transportation and port infrastructure,10,2023, Springer, Smart Ports and Robotic …,https://link.springer.com/chapter/10.1007/978-3-031-25296-9_12,5
782,"Jo, Y Lee, S Shin",Vulcan: Automatic extraction and analysis of cyber threat intelligence from unstructured text,28,2022, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S0167404822001584,9
781,"Yi, X Chen, Q Li, Y Zhu",An anomaly behavior characterization method of network traffic based on Spatial Pyramid Pool (SPP),0,2024, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S016740482400110X,0
780,Lópe,SoK: Security of Programmable Logic Controllers,0,2024, usenix.org, arXiv preprint arXiv …,https://www.usenix.org/system/files/sec24summer-prepub-483-lopez-morales.pdf,0
779," Terp, P Breuer",Disarm: a framework for analysis of disinformation campaigns,11,2022, ieeexplore.ieee.org, 2022 IEEE Conference on Cognitive and …,https://ieeexplore.ieee.org/abstract/document/9830669/,4
778,Y LE VIET,DEMONSTRATE EXPLOIT AIMING AT WINDOWS (ACTIVE DIRECTORY) AND WEB APPLICATION,0,2024, theseus.fi,,https://www.theseus.fi/bitstream/handle/10024/860163/huyviet%20_le.pdf?sequence=2,0
777,"MOUICHE, S Saad",Entity and Relation Extractions for Threat Intelligence Knowledge Graphs,0,8306, papers.ssrn.com,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4878306,0
776,"Fieblinger, MT Alam, N Rastogi",Actionable Cyber Threat Intelligence using Knowledge Graphs and Large Language Models,0,2024, arxiv.org, arXiv preprint arXiv:2407.02528,https://arxiv.org/abs/2407.02528,0
775,"Pan, L Cai, T Leng, L Zhao, J Ma, A Yu…",AttackMiner: A Graph Neural Network Based Approach for Attack Detection from Audit Logs,0,2022, Springer, … Conference on Security …,https://link.springer.com/chapter/10.1007/978-3-031-25538-0_27,0
774,"Yigit, WJ Buchanan, MG Tehrani…",Review of generative ai methods in cybersecurity,3,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2403.08701,3
773,"Potamos, S Theodoulou, E Stavrou…",Building maritime cybersecurity capacity against ransomware attacks,9,2023, Springer, Proceedings of the …,https://link.springer.com/chapter/10.1007/978-981-19-6414-5_6,4
772,"Javadnejad, AM Abdelmagid, CA Pinto…",An exploratory data analysis of malware/ransomware cyberattacks: insights from an extensive cyber loss dataset,0,2024, Taylor & Francis, Enterprise Information …,https://www.tandfonline.com/doi/abs/10.1080/17517575.2024.2369952,0
771," Deshpande, S Gupta","GenAI in the Cyber Kill Chain: A Comprehensive Review of Risks, Threat Operative Strategies and Adaptive Defense Approaches",1,2023, ieeexplore.ieee.org, … on ICT in Business Industry & …,https://ieeexplore.ieee.org/abstract/document/10456106/,0
770,"Slay, U Uhongora, J Plotnek, YW Law, R Mulinde",Applying the SPARTA Matrix to develop Intelligent Security Controls for Space Systems,0,2023, arc.aiaa.org, ASCEND 2023,https://arc.aiaa.org/doi/abs/10.2514/6.2023-4770,0
769,"Alazab, A Alazab",Advances in Cybersecurity and Reliability,0,2024, mdpi.com, Information,https://www.mdpi.com/2078-2489/15/6/361,0
768," Masud, M Keshk, N Moustafa, I Linkov",An Explainable Intrusion Discovery Framework for Assessing Cyber Resilience in the Internet of Things Networks,0,2023, Springer, Proceedings of the Future …,https://link.springer.com/chapter/10.1007/978-3-031-47448-4_15,0
767,"Kazdagli, M Tiwari, A Kumar",Leveraging AI Planning For Detecting Cloud Security Vulnerabilities,0,2024, arxiv.org, arXiv preprint arXiv:2402.10985,https://arxiv.org/abs/2402.10985,0
766,Covert,Case Study: Conducting a Risk Assessment for an Electrical Utility,0,0,conferences.org,,https://papers.academic-conferences.org/index.php/iccws/article/view/948,0
765,Janson,Enhancing Cyberspace Monitoring in the United States Aviation Industry: A Multi-Layered Approach for Addressing Emerging Threats,0,2023, commons.erau.edu,,https://commons.erau.edu/edt/734/,0
764,"Baig, SH Mekala, S Zeadally","Ransomware attacks of the COVID-19 pandemic: Novel strains, victims, and threat actors",4,2023, ieeexplore.ieee.org, IT Professional,https://ieeexplore.ieee.org/abstract/document/10308425/,2
763,"Saranya, R Saminathan, N Palanivel",PRIVACY-PRESERVING FEDERATED LEARNING FOR SECURE IOT DATA PROCESSING AT THE EDGE,0,0, zgsyjgysyhgjs.cn,R Saranya  R Saminathan,https://zgsyjgysyhgjs.cn/index.php/reric/article/pdf/02-4681.pdf,0
762,"Bokan, J Santos",Threat modeling for enterprise cybersecurity architecture,6,2022, ieeexplore.ieee.org, 2022 Systems and Information Engineering …,https://ieeexplore.ieee.org/abstract/document/9799322/,2
761,"Baisley, Y Cherrat",Cyber Threats and Engagements in 2022,1,2023, apps.dtic.mil,,https://apps.dtic.mil/sti/citations/trecms/AD1208002,0
760,"Fang, C Wang, Z Fang, C Huang",LMTracker: Lateral movement path detection based on heterogeneous graph embedding,18,2022, Elsevier, Neurocomputing,https://www.sciencedirect.com/science/article/pii/S0925231221018646,6
759, Edwards,Threat Landscape,0,2024, Springer, Mastering Cybersecurity: Strategies  Technologies  and …,https://link.springer.com/chapter/10.1007/979-8-8688-0297-3_2,0
758,Martin,On the need for collaborative intelligence in cybersecurity,4,2022, mdpi.com, Electronics,https://www.mdpi.com/2079-9292/11/13/2067,1
757,"Iacovazzi, H Wang, I Butun…",Towards Cyber Threat Intelligence for the IoT,3,2023, ieeexplore.ieee.org, 2023 19th International …,https://ieeexplore.ieee.org/abstract/document/10257285/,2
756,"Raney, S Bendelac, K Manville…",An AI red team playbook,1,2024, spiedigitallibrary.org, … and Security for AI …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13054/130540B/An-AI-red-team-playbook/10.1117/12.3021906.short,1
755,"Dewis, T Viana",Phish responder: A hybrid machine learning approach to detect phishing and spam emails,20,2022, mdpi.com, Applied System Innovation,https://www.mdpi.com/2571-5577/5/4/73,7
754,KSHIRSAGAR,How to Elevate the SOC to the Next Level.,0,2023, search.ebscohost.com, ISACA Journal,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19441967&asa=N&AN=171358005&h=q6zEKV11QkTTfWNHsqWedQZYEIzmWz2r0nhRhEYZ7HH%2B2BT%2F%2F3yrCg%2B8cjHQOlRIfExkGuexwbfAMawqIq3Xig%3D%3D&crl=c,0
753, Spirito,"M3CT-23IN1105013-Autonomous System Inference, Trojan, and Adversarial Reprogramming Attack and Defense (Final)",0,2023, osti.gov,,https://www.osti.gov/biblio/2331437,0
752,"Wijaya, C Lim, YS Kotualubun",Malware classification method using API call categorization,1,2022, dl.acm.org, Proceedings of the 2022 International …,https://dl.acm.org/doi/abs/10.1145/3557738.3557851,0
751,"Pöyhönen, A Hummelholm…",Cybersecurity risk assessment subjects in information flows,5,2022, books.google.com, Proceedings of the …,https://books.google.com/books?hl=en&lr=&id=VtB2EAAAQBAJ&oi=fnd&pg=PA222&dq=%27MITRE+ATTACK+Framework%27+%27Detection%27&ots=4RFx46uooV&sig=ekcnoo_pJgZC5KiI0HKsTmLLM9Q,2
750," Taghavi, F Feyzi",Using large language models to better detect and handle software vulnerabilities and cyber security threats,2,2024, researchsquare.com,,https://www.researchsquare.com/article/rs-4387414/latest,2
749,"Swire, DB Kenned","Risks to Cybersecurity from Data Localization, Organized by Techniques, Tactics, and Procedures",1,2023, peterswire.net, … University School of …,https://peterswire.net/wp-content/uploads/cyber.localization-TTP.062723.clpsc_.pdf,0
748,"Abzakh, A Althunibat",A Review: Human Factor and Cybersecurity,0,2023, ieeexplore.ieee.org, 2023 International Conference on …,https://ieeexplore.ieee.org/abstract/document/10225828/,0
747,"Lucchese, F Lupia, M Merro, F Paci…",HoneyICS: A high-interaction physics-aware honeynet for industrial control systems,9,2023, dl.acm.org, Proceedings of the 18th …,https://dl.acm.org/doi/abs/10.1145/3600160.3604984,4
746,Eho,Evaluation tool for assessing an organization's OT security policy,0,2024, jyx.jyu.fi,,https://jyx.jyu.fi/handle/123456789/93099,0
745," Colvett, MD Petty, JA Bland",Impact of computer users on cyber defense strategies,1,2024, Wiley Online Library, Systems Engineering,https://incose.onlinelibrary.wiley.com/doi/abs/10.1002/sys.21737,1
744,"Kuzlu, FO Catak, Y Zhao, S Sarp, E Catak",Security and privacy concerns in next-generation networks using artificial intelligence-based solutions: A potential use case,2,2023, Springer, Wireless Networks: Cyber …,https://link.springer.com/chapter/10.1007/978-3-031-33631-7_7,1
743," Kim, BI Kwak, ML Han…",Intrusion detection and identification using tree-based machine learning algorithms on DCS network in the oil refinery,8,2022, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/9709648/,3
742,"Kulkarni, Y Wang, M Gopinath, D Sobien…",A Review of Cybersecurity Incidents in the Food and Agriculture Sector,0,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2403.08036,0
741,"Banik, T Ramachandran, A Bhattacharya…",Automated Adversary-in-the-Loop Cyber-Physical Defense Planning,2,2023, dl.acm.org, ACM Transactions on …,https://dl.acm.org/doi/abs/10.1145/3596222,1
740," Colvett, MD Petty, JA Bland, KP Maxwell…",Impact of the computer system user when creating cyber defense strategies,2,2022, dl.acm.org, Proceedings of the …,https://dl.acm.org/doi/abs/10.1145/3476883.3520208,1
739,"Zipperle, Y Zhang, E Chang, T Dillon",PARGMF: A provenance-enabled automated rule generation and matching framework with multi-level attack description model,0,2024, Elsevier, Journal of Information Security …,https://www.sciencedirect.com/science/article/pii/S2214212623002661,0
738, CISS,Case Study: Conducting a Risk Assessment for an Electrical Utility,0,2023, search.proquest.com, … Conference on Cyber …,https://search.proquest.com/openview/6d915b90da32ba84d05b951bd2c5ce01/1?pq-origsite=gscholar&cbl=396500,0
737,"Abdeen, E A",SMET: Semantic mapping of CTI reports and CVE to ATT&CK for advanced threat intelligence,0,2024, content.iospress.com, Journal of Computer …,https://content.iospress.com/articles/journal-of-computer-security/jcs230218,0
736,PANOV,Key Considerations to Effectively Plan and Determine the Scope of an ATM Security Audit Based on PCI DSS.,0,2024, search.ebscohost.com, ISACA Journal,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19441967&asa=N&AN=175795530&h=98Pb75eWqTVaMDqryUnIcXkXNr0La4NActSjUyV1n8MBtDrAMDOoNjbqU6h4ZUU7fzwzKuG2ewPBm1GZ7742LQ%3D%3D&crl=c,0
735," King, HH Huang",Euler: Detecting Network Lateral Movement via Scalable Temporal Link Prediction,53,2023, dl.acm.org, ACM Transactions on Privacy and Security,https://dl.acm.org/doi/abs/10.1145/3588771,26
734,"Ding, W Bu, Z Li, Z Sui",A Cyber-Attack Behavior Detection Model Based on Log Activity Graph,0,2023, ieeexplore.ieee.org, 2023 IEEE International Conference …,https://ieeexplore.ieee.org/abstract/document/10263304/,0
733,"Johnson, R Ward",'Unified Side-Channel Attack-Model'(USCA-M): An Extension with Biometrics Side-Channel Type,2,2022, ieeexplore.ieee.org, … on Digital Forensics and Security (ISDFS),https://ieeexplore.ieee.org/abstract/document/9800753/,1
732," Yoon, AR Thukkaraju, S Matsumoto, JF Ferrari…",Subjective Bayesian Network-based Interdependent Mission Impact Assessment with Game-Theoretic Attack-Defense Interactions,0,2023, techrxiv.org, Authorea …,https://www.techrxiv.org/doi/full/10.36227/techrxiv.24566917.v2,0
731,"Alevizos, VT Ta, MH Eiza",A novel efficient dynamic throttling strategy for blockchain-based intrusion detection systems in 6G-enabled VSNs,1,2023, mdpi.com, Sensors,https://www.mdpi.com/1424-8220/23/18/8006,0
730,"Sun, S Hossai",An AI-based Approach for Scalable Cyber-Physical Optimal Response in Power Systems,0,2024, ieeexplore.ieee.org, 2024 IEEE Texas …,https://ieeexplore.ieee.org/abstract/document/10472265/,0
729,"Parmar, A Miles",Cyber Security Frameworks (CSFs): An Assessment Between the NIST CSF v2. 0 and EU Standards,0,0, indico.esa.int,M Parmar,https://indico.esa.int/event/528/attachments/5988/10190/Cyber_Security_Frameworks_CSFs_An_Assessment_Between_the_NIST_CSF_v2.0_and_EU_Standards.pdf,0
728,"Danneman, R Gove",Tuning Automatic Summarization for Incident Report Visualization,2,2022, ieeexplore.ieee.org, 2022 IEEE 15th Pacific Visualization …,https://ieeexplore.ieee.org/abstract/document/9787823/,1
727,"Li, D Chasaki",Heterogeneous GNN with Express Edges for Intrusion Detection in Cyber-Physical Systems,0,2024, ieeexplore.ieee.org, 2024 International Conference on Computing …,https://ieeexplore.ieee.org/abstract/document/10556029/,0
726,"Batzos, K Kyranou, I Hadjigeorgiou…",Exploring the Advanced Persistent Threat Detection and Correlation Landscape,0,0, mmc.committees.comsoc.org,,https://mmc.committees.comsoc.org/files/2023/06/MMTC-Mar-2023.pdf#page=4,0
725,"Purohit, M Govindarasu",Cybersecurity Investment Analysis for Electric Vehicle Charging Infrastructures,1,2023, ieeexplore.ieee.org, 2023 Resilience Week (RWS),https://ieeexplore.ieee.org/abstract/document/10284670/,0
724,Villaló,Provisioning the external infrastructure for Cyberspace Operations. A spotlight on Russian APT groups,0,2024, dergipark.org.tr, International Journal of …,https://dergipark.org.tr/en/pub/ijiss/issue/85774/1431064,0
723, Cañad,Recommendations of Security Controls Using Threat Modeling in Information Systems in Higher Education Institutions,0,2023, ieeexplore.ieee.org, 2023 IEEE …,https://ieeexplore.ieee.org/abstract/document/10329765/,0
722,"Mittal, J Chen",Ai security threats against pervasive robotic systems: A course for next generation cybersecurity workforce,1,2023, arxiv.org, arXiv preprint arXiv:2302.07953,https://arxiv.org/abs/2302.07953,0
721,"Somma, V Casola, AR Cavalli…",A Cyber Digital Twin Framework to Support Cyber-Physical Systems Security,0,2023, ieeexplore.ieee.org, 2023 IEEE Smart …,https://ieeexplore.ieee.org/abstract/document/10449161/,0
720," Lamb, S Maldonado",Remote Operations and Monitoring: Attack Surfaces,0,0, energy.sandia.gov,CC Lamb,https://energy.sandia.gov/wp-content/uploads/2024/01/Lamb_Remote-Operations-and-Monitoring_Attack-Surfaces.pdf,0
719,Tounsi,"Cyber deception, the ultimate piece of a defensive strategy-proof of concept",5,2022, ieeexplore.ieee.org, 2022 6th Cyber Security in Networking Conference …,https://ieeexplore.ieee.org/abstract/document/9955605/,2
718,"Zacharis, C Patsakis",AiCEF: an AI-assisted cyber exercise content generation framework using named entity recognition,8,2023, Springer, International Journal of Information Security,https://link.springer.com/article/10.1007/s10207-023-00693-z,4
717,"Wilson, R Menzies, N Morarji, D Foster…",Multi-Agent Reinforcement Learning for Maritime Operational Technology Cyber Security,0,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2401.10149,0
716," Tall, CC Zou",A framework for attribute-based access control in processing big data with multiple sensitivities,10,2023, mdpi.com, Applied Sciences,https://www.mdpi.com/2076-3417/13/2/1183,5
715,"Jin, E Kim, H Lee, E Bertino, D Kim, H Kim",Sharing cyber threat intelligence: Does it really help?,0,0,symposium.org,,https://www.ndss-symposium.org/wp-content/uploads/2024-228-paper.pdf,0
714," Kim, K Kim, HK Kim",STRIDE‐based threat modeling and DREAD evaluation for the distributed control system in the oil refinery,22,2022, Wiley Online Library, ETRI Journal,https://onlinelibrary.wiley.com/doi/abs/10.4218/etrij.2021-0181,7
713," Bodeau, R Graubart…",Using Potential Effects on Threat Events (PETE) to Assess Mitigation Effectiveness and Return on Investment (ROI),0,2022, ieeexplore.ieee.org, 2022 IEEE International …,https://ieeexplore.ieee.org/abstract/document/9850337/,0
712,"Calvo, N Ortiz, A Espinosa…",Safe AI: Ensuring Safe and Responsible Artificial Intelligence,1,2023, ieeexplore.ieee.org, 2023 JNIC …,https://ieeexplore.ieee.org/abstract/document/10205749/,0
711," Ramaki, A Ghaem",Captain: community-based advanced persistent threat analysis in it networks,1,2023, Elsevier, International Journal of …,https://www.sciencedirect.com/science/article/pii/S1874548223000331,0
710,Rao,After the Breach: Incident Response within Enterprises,0,2024, arxiv.org, arXiv preprint arXiv:2406.07559,https://arxiv.org/abs/2406.07559,0
709,"PYRKOSZ, S SZYMONIAK",Simplifying security processes in large organizations while maintaining an appropriate level of security,0,2024, inzynieriabezpieczenstwa.com.pl, Inżynieria …,https://inzynieriabezpieczenstwa.com.pl/index.php/iboa/article/view/186,0
708," van der Wal, M E",Securing networks of iot devices with digital twins and automated adversary emulation,8,2022, ieeexplore.ieee.org, 2022 26th International Computer …,https://ieeexplore.ieee.org/abstract/document/10049355/,3
707,"Lanza, L Lodi",Towards a semi-automatic classifier of malware through tweets for early warning threat detection,0,2024, jlis.it, JLIS. it,https://www.jlis.it/index.php/jlis/article/view/591,0
706,"Stevens, D Votipka, J Dykstra, F Tomlinson…",How ready is your ready? assessing the usability of incident response playbook frameworks,14,2022, dl.acm.org, Proceedings of the …,https://dl.acm.org/doi/abs/10.1145/3491102.3517559,5
705,"Sabbah, M Kharma, M Jarrar",Creating Android Malware Knowledge Graph Based on a Malware Ontology,1,2023, arxiv.org, arXiv preprint arXiv:2308.02640,https://arxiv.org/abs/2308.02640,0
704, Ampel,Securing Cyberspace: AI-Enabled Cyber-adversary Defense,0,2024, repository.arizona.edu,,https://repository.arizona.edu/handle/10150/672650,0
703,"Niu, MM Cook, D Pezaros",Examining the Suitability of Stream Ciphers for Modbus-TCP Encryption on Resource Constrained Devices,0,2024, dl.acm.org, … of the 17th European Workshop on …,https://dl.acm.org/doi/abs/10.1145/3642974.3652287,0
702,"Martínez, LE Sànchez, A Santo",Maritime cybersecurity: protecting digital seas,0,2024, Springer, International Journal of …,https://link.springer.com/article/10.1007/s10207-023-00800-0,0
701,"Ahmadi, JL Chen, YC Lai",Enhancing Detection of Malicious VBA Macros in Office Documents: An Integrated Approach Employing P-Code Analysis and XGBoost-based Machine Learning …,0,2024, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/10534288/,0
700,"Luh, S Eresheim, S Größbacher…",PenQuest reloaded: A digital cyber defense game for technical education,8,2022, ieeexplore.ieee.org, 2022 IEEE Global …,https://ieeexplore.ieee.org/abstract/document/9766700/,3
699,"Jansen, R Bobba, D Nevin",A Comparative Analysis of Difficulty Between Log and Graph-Based Detection Rule Creation,0,0,symposium.org,,https://www.ndss-symposium.org/wp-content/uploads/wosoc2024-4-paper.pdf,0
698,"Vyas, J Hannay, A Bolton, PP Burnap",Automated cyber defence: A review,10,2023, arxiv.org, arXiv preprint arXiv:2303.04926,https://arxiv.org/abs/2303.04926,5
697,"Adiletta, C Tol, B Sunar",LeapFrog: The Rowhammer Instruction Skip Attack,0,2024, arxiv.org, arXiv preprint arXiv:2404.07878,https://arxiv.org/abs/2404.07878,0
696,"T Akinsola, EA Olajubu…",Development of Threat Hunting Model Using Machine Learning Algorithms for Cyber Attacks Mitigation,3,2022, ieeexplore.ieee.org, 2022 International …,https://ieeexplore.ieee.org/abstract/document/10216585/,1
695," Lin, ZY Wang, PC Lin, VL Nguyen…","Multi-datasource machine learning in intrusion detection: Packet flows, system logs and host statistics",12,2022, Elsevier, Journal of Information …,https://www.sciencedirect.com/science/article/pii/S2214212622001168,4
694,"Tefek, E Esiner, C Cheh…","A Smart Grid Ontology: Vulnerabilities, Attacks, and Security Policies",1,2023, ieeexplore.ieee.org, 2023 IEEE Conference …,https://ieeexplore.ieee.org/abstract/document/10289085/,0
693,"Ellerhold, J Schnagl, T Schreck",Enterprise Cyber Threat Modeling and Simulation of Loss Events for Cyber Risk Quantification,0,2023, dl.acm.org, Proceedings of the 2023 on Cloud …,https://dl.acm.org/doi/abs/10.1145/3605763.3625244,0
692,"Soulé, JP Jamont, M Occello, P Théron…",Towards a Multi-Agent Simulation of Cyber-attackers and Cyber-defenders Battles,0,2023, ieeexplore.ieee.org, … on Systems  Man …,https://ieeexplore.ieee.org/abstract/document/10394564/,0
691,"Wang, P Wu, Q Luo",Construction of Software Supply Chain Threat Portrait Based on Chain Perspective,0,2023, mdpi.com, Mathematics,https://www.mdpi.com/2227-7390/11/23/4856,0
690,Cart,The Applied Economics of Cybersecurity: Where Government Regulation and Economics Intersect.,0,2023, search.ebscohost.com, Armed Forces Comptroller,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00042188&asa=N&AN=174147700&h=f1%2FVxJtQX7SFT1bU8HfNRPQCQFO%2Fyz7MgYcsug7wDsYfoc5tw2R2bWxZ9ov%2FGv4vY2zqR4p0ElNsWcUpjzNHkA%3D%3D&crl=c,0
689,"Tan, K Yamaguchi, A Raney…",An AI blue team playbook,1,2024, spiedigitallibrary.org, … and Security for AI …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13054/130540R/An-AI-blue-team-playbook/10.1117/12.3021908.short,1
688,"Khalid, S Ullah, T Ahmad, S Saeed, DA Alabbad…",An insight into the machine-learning-based fileless malware detection,18,2023, mdpi.com, Sensors,https://www.mdpi.com/1424-8220/23/2/612,9
687,"Rohini, G Ramesh, AR Nair",MAGIC: Malware behaviour analysis and impact quantification through signature co-occurrence and regression,1,2024, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S0167404824000361,1
686,"Khanna, G Ravikumar…",Defense-in-depth framework for power transmission system against cyber-induced substation outages,4,2023, ieeexplore.ieee.org, 2023 IEEE Texas Power …,https://ieeexplore.ieee.org/abstract/document/10078481/,2
685,Karakaş,Enhancing Security in Communication Applications Deployed on Kubernetes: Best Practices and Service Mesh Analysis,0,2023, aaltodoc.aalto.fi,,https://aaltodoc.aalto.fi/handle/123456789/122929,0
684,"Kriesten, M Thinyane…",Leveraging Gamification for Cyber Threat Intelligence for Resilience in Satellite Cyber Supply Chains,0,0,conferences.org,,https://papers.academic-conferences.org/index.php/eccws/article/view/2203,0
683, Neagu,"Multi-stage attack: Concepts, detection and defence",0,0, engrxiv.org,,https://engrxiv.org/preprint/download/3584/6400/5143,0
682,"McKee, D Noever",Adversarial Agents For Attacking Inaudible Voice Activated Devices,0,2023, arxiv.org, arXiv preprint arXiv:2307.12204,https://arxiv.org/abs/2307.12204,0
681,"Rosenberg, B Schneider, C Scherb…",An adaptable approach for successful siem adoption in companies,2,2023, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2308.01065,1
680," Mustafa, S Basumallik, S Kidder…",CPGrid-OT: Cyber-power data generation using real-time reconfigurable testbed for resiliency,6,2023, ieeexplore.ieee.org, 2023 11th Workshop …,https://ieeexplore.ieee.org/abstract/document/10123420/,3
679, Costa,Anomaly-based intrusion detection systems for industrial networks,0,2023, repositorium.sdum.uminho.pt,,https://repositorium.sdum.uminho.pt/handle/1822/91608,0
678,"Kwan, L Lindström, D Giovannelli, K Podiņš, D Štrucl",ERS0: Enhancing Military Cybersecurity with AI-Driven SBOM for Firmware Vulnerability Detection and Asset Management,0,0, ccdcoe.org,C Kwan  L Lindström  D Giovannelli  K Podiņš,https://ccdcoe.org/uploads/2024/05/CyCon_2024_Beninger_Charland_Ding_Fung-1.pdf,0
677,"Kim, JW Choi, HS Lee, JD Yoo, H Kim, J Jang…",Defining C-ITS Environment and Attack Scenarios,0,2022, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2212.10854,0
676," DSouza, AM French",Fake news detection using machine learning: an adversarial collaboration approach,2,2023, emerald.com, Internet Research,https://www.emerald.com/insight/content/doi/10.1108/INTR-03-2022-0176/full/html,1
675," Yoon, DY Kim, KK Kim, IC Euom",Vulnerability exploitation risk assessment based on offensive security approach,4,2023, mdpi.com, Applied Sciences,https://www.mdpi.com/2076-3417/13/22/12180,2
674,"Liguori, C Marescalco, R Natella, V Orbinato…",The Power of Words: Generating PowerShell Attacks from Natural Language,0,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2404.12893,0
673,"Barczak, M Barczak",Selected issues of threat management in cyberspace,0,2023, czasopisma.uws.edu.pl, Studia Informatica. System and …,https://czasopisma.uws.edu.pl/studiainformatica/article/view/3531,0
672,"Leite, J Den Hartog, DR Dos Santos…",Automated Cyber Threat Intelligence Generation on Multi-Host Network Incidents,0,2023, ieeexplore.ieee.org, … Conference on Big …,https://ieeexplore.ieee.org/abstract/document/10386324/,0
671,"Sabev, R Trifonov",Analyzing attacks on ICS/SCADA wind farm physical testbed with ML,0,2024, pubs.aip.org, AIP Conference Proceedings,https://pubs.aip.org/aip/acp/article-abstract/3063/1/030008/3266725,0
670,"Vanamala, K Bryant, A Caravella",Software Repositories and Machine Learning Research in Cyber Security,0,2023, arxiv.org, arXiv preprint arXiv:2311.00691,https://arxiv.org/abs/2311.00691,0
669,"Demers, H Lee",Kerberoasting: case studies of an attack on a cryptographic authentication technology,6,2022, vc.bridgew.edu, International Journal of Cybersecurity …,https://vc.bridgew.edu/ijcic/vol5/iss2/3/,2
668,"Li, Y Wei, X Shen, L Wang, Y Chen, H Xu, S Ji…",TAGS: Real-time Intrusion Detection with Tag-Propagation-based Provenance Graph Alignment on Streaming Events,0,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2403.12541,0
667,"Alotaibi, S Seher…",Cyberattacks Using ChatGPT: Exploring Malicious Content Generation Through Prompt Engineering,2,2024, ieeexplore.ieee.org, 2024 ASU International …,https://ieeexplore.ieee.org/abstract/document/10459698/,2
666,"Wall, J Rodrick",The SOC Analyst,0,2024, Springer,start Your SOC Analyst Career: A Roadmap to …,https://link.springer.com/chapter/10.1007/979-8-8688-0345-1_5,0
665,"Yockey, A Erickson, C Spirito",Cyber threat assessment of machine learning driven autonomous control systems of nuclear power plants,4,2023, Elsevier, Progress in Nuclear Energy,https://www.sciencedirect.com/science/article/pii/S0149197023003955,2
664,"Riegler, J Sametinger, M Vierhauser…",A model-based mode-switching framework based on security vulnerability scores,10,2023, Elsevier, Journal of Systems and …,https://www.sciencedirect.com/science/article/pii/S0164121223000286,5
663,Carroll,The US National Cybersecurity Strategy: A Vehicle with an International Journey,0,0,conferences.org,,https://papers.academic-conferences.org/index.php/eccws/article/view/2300,0
662,"Lee, YS Chen, SW Shieh",CoDex: Cross-Tactic Correlation System for Data Exfiltration Detection,0,2023, ieeexplore.ieee.org, 2023 IEEE Conference on …,https://ieeexplore.ieee.org/abstract/document/10354203/,0
661," Son, JH Kim, JG Song, JW Lee",Cyber Threat Detection and System State Estimation Based on Dbn in Level 1 I&C Systems in Npps,0,7749, papers.ssrn.com,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4867749,0
